"code","동","구","집세","청년남자비율","청년여자비율","범죄안전","교통안전","편의시설","쇼핑시설","외식시설","대중교통","체육시설"
1123053,"논현2동","강남구",56.9041869747671,61.2923589050084,88.8634854418858,50.5381066066222,52.1099502015082,35.1946945712748,59.9716467515299,85.6901999732124,49.2878288352327,84.0109173934005
1105059,"능동","광진구",47.9422039452929,78.3971957003452,98.4242118442544,52.2913677262574,56.3353316417703,19.2197762407131,47.256648860889,41.796707784906,49.2878288352327,48.0065281278126
1102070,"다산동","중구",48.1866094561525,56.7221765186968,52.8105791912656,49.816586918024,50.736701233423,33.3278426795564,46.130003478174,44.9215756062589,68.1603647015657,48.5872440837092
1106091,"답십리1동","동대문구",39.6374574265684,53.2337722991324,54.1740685425431,47.0034601160717,46.4056852571544,35.7280808260514,45.9690541377861,45.0669182956242,30.4152929688998,45.9740222821745
1106086,"답십리2동","동대문구",39.6374574265684,41.4673833290777,39.1779331194703,46.6084539026363,44.39862907303,34.5279617528039,48.0613955628283,40.7066376146666,30.4152929688998,37.8439988996224
1119055,"당산1동","영등포구",44.2121104968067,65.0378236492827,64.0736749352911,49.2705119765682,47.9902032972527,35.5947342623572,85.5625918731996,57.4937182363533,30.4152929688998,57.0076254442095
1119056,"당산2동","영등포구",40.4002599259886,69.314188026248,88.7010547853019,46.309907814942,44.1873600010168,35.5947342623572,49.3489902859312,51.8980246957911,39.8515609020663,57.2979834221578
1119070,"대림1동","영등포구",37.0823252445407,44.8733152299264,34.4282677457197,53.6842399804919,49.574721337351,23.0868265878441,47.256648860889,42.1600645083191,30.4152929688998,40.1668627232088
1119071,"대림2동","영등포구",37.2024455159492,41.3116771852744,36.8428702162509,53.489112071249,46.4056852571544,34.1279220617214,48.7051929243797,48.409800151025,30.4152929688998,43.9415164365365
1119072,"대림3동","영등포구",37.2024455159492,52.8210766464439,44.1932682940722,48.9606411869387,44.2929945370234,35.5947342623572,47.4175982012769,48.5551428403902,30.4152929688998,48.0065281278126
1120068,"대방동","동작구",39.3827328028701,44.033538901179,50.7512307800031,44.127687695907,42.8141110329317,32.261070170003,55.6260145610577,49.7905556999949,49.2878288352327,46.8450962160194
1112058,"대조동","은평구",48.3010767229675,50.8565814203796,58.108578024008,45.2555827411857,43.6591873209841,35.1946945712748,57.2355079649363,61.7813275726283,39.8515609020663,54.9751195985715
1123060,"대치1동","강남구",56.1460311145196,8.73552532162702,20.5770648554121,55.0255995360107,47.1451270092003,32.5277632973913,44.8424087550711,45.3576036743547,58.7240967683992,48.2968861057609
1123079,"대치2동","강남구",56.2621510677646,29.9005713540689,29.2297672664229,49.0342878483408,45.0324362890693,24.2869456610916,51.6022810513612,62.3626983300893,58.7240967683992,63.9762169149685
1123063,"대치4동","강남구",56.6270247713618,50.1473338943445,71.2109394560368,51.5007981856051,50.3141630893968,22.9534800241499,75.905631449928,96.1548736075106,58.7240967683992,111.594925298488
1121073,"대학동","관악구",23.7942364919267,135.723112781901,56.2274688755631,46.2018581880184,45.9831471131282,23.0868265878441,47.5785475416647,58.8744737853232,39.8515609020663,59.0401312898476
1114060,"대흥동","마포구",39.3768677411033,75.8132164722192,83.032174235802,51.6410427087257,52.638122881541,35.1946945712748,48.7051929243797,50.5899404915038,68.1603647015657,55.8461935324164
1123066,"도곡1동","강남구",56.5177982598138,43.8620105428769,58.1376759640663,53.2877500448079,48.2014723692658,34.9280014438864,48.383294243604,49.7905556999949,49.2878288352327,53.2329717308818
1123067,"도곡2동","강남구",56.9104074886023,24.4407911378019,42.827936975733,50.0028701852734,46.0887816491348,21.4866678235141,55.1431665398941,58.6564597512753,49.2878288352327,63.6858589370202
1119075,"도림동","영등포구",45.6721282694279,61.4893705610564,59.6596842113864,49.984694040408,46.3000507211479,36.6615067719106,43.7157633723561,39.1805393763314,30.4152929688998,42.1993685688468
1110064,"도봉1동","도봉구",35.78182925467,40.6941968499649,29.8486977308129,44.6639648829205,46.7225888651741,34.6613083164981,45.3252567762347,51.31665393833,39.8515609020663,45.6836643042263
1110065,"도봉2동","도봉구",35.5722380818409,40.0552792944754,37.1561074823623,44.2517470207404,45.0324362890693,43.5688587712686,43.2329153511925,42.8141066104627,39.8515609020663,40.457220701157
1114075,"도화동","마포구",59.1348451247391,47.2660689287856,55.4875333585496,49.1574638216749,46.9338579371872,43.9688984623512,43.2329153511925,50.4445978021385,39.8515609020663,46.8450962160194
1118052,"독산1동","금천구",47.1293225133386,78.3015495154445,54.8753445684336,44.3423288396257,43.9760909290037,43.5688587712686,83.7921491289331,55.6769346192876,30.4152929688998,52.0715398190886
1118053,"독산2동","금천구",47.4525370644354,48.6577936947579,38.7123170695355,46.481615954288,46.1944161851413,69.6514466298483,45.4862061166225,40.9246516487144,30.4152929688998,41.9090105908985
1118054,"독산3동","금천구",47.5621643943045,48.844156458492,39.2865755034157,45.4130307576008,44.2929945370234,61.9440152483254,53.050825114852,49.6452130106296,30.4152929688998,42.4897265467951
1118055,"독산4동","금천구",47.4040996600512,44.2961672830922,36.9345003428122,47.5236693376081,48.2014723692658,111.282243815168,43.2329153511925,43.0321206445106,30.4152929688998,43.6511584585882
1108058,"돈암1동","성북구",35.9851863067206,39.2925111993538,42.0225356472788,48.868856562728,50.3141630893968,69.6514466298483,40.1748778838232,33.5121744910865,30.4152929688998,35.2307770980878
1108059,"돈암2동","성북구",35.7757198163071,30.1587662656564,38.8994857066632,47.1077378771068,46.0887816491348,44.5022847171279,36.955891076066,32.2767616314819,30.4152929688998,34.0693451862947
1108083,"동선동","성북구",35.5004492272854,59.9702144116944,110.303569876755,46.8881969813087,50.736701233423,43.835551898657,50.6365850090341,65.8509228748554,49.2878288352327,62.8147850031753
1102073,"동화동","중구",48.1866094561525,44.1117005736872,45.5819859533808,54.934315997762,56.1240625697572,61.1439358661602,40.1748778838232,36.92772769117,68.1603647015657,40.1668627232088
1125070,"둔촌1동","강동구",61.4433628494242,54.8139075873738,35.0003075289478,308.569510037702,63.8353836982355,71.2516053941787,36.955891076066,31.6953908740209,39.8515609020663,34.6500611421912
1125071,"둔촌2동","강동구",61.5348616252759,49.3008543763933,46.190107656502,46.6274142985462,45.3493398970889,57.4102320827233,47.5785475416647,50.4445978021385,39.8515609020663,52.3618977970369
1116052,"등촌1동","강서구",48.393555228062,66.9928037358408,89.859467087371,47.4685720870022,47.5676651532265,43.4355122075745,46.4519021589497,47.828429393564,49.2878288352327,50.6197499293472
1116053,"등촌2동","강서구",48.3694787389551,56.9086599650678,52.0481687605792,49.4864657842823,47.4620306172199,57.8102717738062,38.8872831607203,37.2910844145831,49.2878288352327,40.457220701157
1116054,"등촌3동","강서구",48.4497517279347,48.7077736177234,43.5348112000649,46.26269823828,44.8211672170562,45.9690969177637,45.6471554570104,51.1713112489648,49.2878288352327,53.5233297088301
1104054,"마장동","성동구",37.8324390728551,53.9960545950477,53.9214212596625,45.258461065618,47.673299689233,31.0609510967555,75.905631449928,41.4333510614928,39.8515609020663,42.4897265467951
1124055,"마천1동","송파구",37.2419852579994,39.6534300827543,31.2007001119758,49.6874677774369,46.3000507211479,42.2353931343269,40.6577259049868,37.7271124826789,39.8515609020663,39.0054308114156
1124056,"마천2동","송파구",37.2419852579994,44.1527260483783,33.0462246932951,50.3482343153172,47.673299689233,32.3944167336972,50.4756356686462,42.8141066104627,39.8515609020663,39.0054308114156
1107068,"망우3동","중랑구",50.714032136268,43.9455804903635,38.773852297549,48.9745557484848,47.9902032972527,32.3944167336972,43.0719660108047,41.796707784906,49.2878288352327,38.7150728334673
1107073,"망우본동","중랑구",49.8744259931925,50.2830574101267,41.398368864562,45.9477941688423,44.5042636090365,33.5945358069447,69.1457591536379,62.3626983300893,49.2878288352327,55.5558355544681
1114069,"망원1동","마포구",61.5540627231386,57.2061221892674,63.9874619425933,48.6851404346099,46.9338579371872,32.9278029884739,43.0719660108047,50.6626118361864,39.8515609020663,47.425812171916
1114070,"망원2동","마포구",61.5326321686718,46.3679530640941,53.9613595892294,50.4477719628049,47.9902032972527,45.5690572266812,44.1986113935197,43.9041767807021,39.8515609020663,44.8125903703814
1107052,"면목2동","중랑구",51.5132365667606,48.2044537031845,40.6150364951551,46.788176001095,45.0324362890693,45.3023640992929,50.4756356686462,45.5029463637199,58.7240967683992,44.2318744144848
1107072,"면목3.8동","중랑구",51.5709776893001,50.42492505691,43.0651668672382,46.6240050926219,44.7155326810496,34.3946151891097,50.6365850090341,56.767004789527,58.7240967683992,55.2654775765198
1107054,"면목4동","중랑구",51.2227666261823,49.1362856407007,50.1322197768285,48.1971005812656,46.7225888651741,31.7276839152263,41.4624726069261,38.090469206092,58.7240967683992,39.0054308114156
1107055,"면목5동","중랑구",51.5148276407167,46.1103753178288,40.7017621479702,54.8626010772458,57.3916770018358,45.0356709719045,44.3595607339075,37.8724551720441,58.7240967683992,39.5861467673122
1107057,"면목7동","중랑구",51.1631623494713,49.7824923796025,46.0378638530405,47.8118270334423,46.4056852571544,44.9023244082104,48.7051929243797,41.5060224061755,58.7240967683992,41.3282946350019
1107071,"면목본동","중랑구",51.5297960114782,54.98991546383,48.6048727567664,45.2956066243849,42.3915728889055,46.7691762999287,54.8212678591184,55.4589205852398,58.7240967683992,48.2968861057609
1102055,"명동","중구",81.6811070949323,26.3822470285934,35.5885825666262,80.6345825883579,127.321739838173,45.7024037903754,68.9848098132501,93.756719232984,49.2878288352327,93.0120147097975
1125053,"명일1동","강동구",49.6612535491329,38.2401574334653,39.8659707607442,48.3635815904524,47.3563960812134,50.102840392283,49.8318383070948,52.0433673851563,58.7240967683992,57.5883414001061
1125054,"명일2동","강동구",50.6235866961842,34.3439033922942,30.4526554640982,50.9068693985721,49.3634522653379,30.9276045330613,40.8186752453746,39.9072528231577,58.7240967683992,45.1029483483297
1115051,"목1동","양천구",60.4870737951501,21.0824940465447,36.0285420270658,46.5085534089293,46.9338579371872,42.2353931343269,56.430761262997,66.7229790110469,68.1603647015657,71.525524341624
1115052,"목2동","양천구",59.5935926022999,59.8709907507845,59.4476095198239,45.6742637712076,44.0817254650103,33.861228934333,42.5891179896411,41.9420504742712,68.1603647015657,45.6836643042263
1115053,"목3동","양천구",59.7495319261448,59.034050335395,56.1462306962878,47.1109511245128,47.0394924731937,45.1690175355987,45.6471554570104,43.6861627466542,68.1603647015657,46.5547382380711
1115054,"목4동","양천구",60.4870737951501,36.4135622218278,34.3646782574511,46.7356082644064,45.0324362890693,32.261070170003,46.9347501801133,45.5029463637199,68.1603647015657,44.8125903703814
1115071,"목5동","양천구",60.4870737951501,20.1939778081779,27.3669393506137,45.4573301427832,42.497207424912,44.7689778445162,44.1986113935197,42.5234212317322,68.1603647015657,41.9090105908985
1101057,"무악동","종로구",37.2419852579994,23.2561367327475,33.5014029781441,59.5700256852355,62.6734038021634,30.3942182782846,39.5310805222717,35.764986176248,30.4152929688998,37.2632829437259
1107064,"묵1동","중랑구",43.0775249020569,46.0961954459685,47.8796788895284,46.0159732196267,43.6591873209841,46.9025228636229,46.4519021589497,45.7209603977678,39.8515609020663,44.8125903703814
1107065,"묵2동","중랑구",42.605170932807,52.7095217204352,50.6191082302422,48.4399210226998,47.5676651532265,51.0362663381422,45.6471554570104,45.3576036743547,39.8515609020663,43.9415164365365
1119076,"문래동","영등포구",47.6746860441796,47.688504361166,56.1175865267768,47.9838261938708,45.1380708250758,32.261070170003,66.73151904782,62.2900269854067,39.8515609020663,60.7822791575373
1124068,"문정1동","송파구",59.6669795688856,57.4240844587473,55.4639415353755,50.4754441884395,48.0958378332593,46.1024434814579,43.2329153511925,43.3228060232411,39.8515609020663,45.393306326278
1124069,"문정2동","송파구",59.6669795688856,63.3750833841428,75.6727580033578,46.6898947675988,47.5676651532265,35.0613480075806,58.2012040072635,79.5131356751891,58.7240967683992,66.2990807385548
1121083,"미성동","관악구",85.6287448338443,51.4732112227479,45.2005950372381,46.6619281408922,43.6591873209841,32.261070170003,48.383294243604,43.6134914019716,39.8515609020663,43.9415164365365
1109070,"미아동","강북구",33.9073326490673,48.5622420401031,49.0837309964365,46.3876592007787,47.3563960812134,45.1690175355987,45.8081047973983,50.9532972149169,58.7240967683992,46.8450962160194
1122057,"반포1동","서초구",50.5245382661997,48.5623415232721,70.1616245536666,46.4829174572765,50.5254321614099,31.8610304789205,43.2329153511925,45.866303087133,68.1603647015657,49.1679600396057
1122058,"반포2동","서초구",51.4728356166358,15.8126784051438,34.3465879815438,49.5715989206352,49.3634522653379,46.6358297362346,40.8186752453746,36.7823850018047,68.1603647015657,39.0054308114156
1122059,"반포3동","서초구",51.4728356166358,26.03909450164,42.0650313236089,50.8665259818777,52.3212192735213,50.7695732107539,53.8555718167913,41.8693791295886,49.2878288352327,42.1993685688468
1122060,"반포4동","서초구",51.4910642872575,36.5785752311324,52.8411334319349,49.982563962586,47.7789342252396,35.0613480075806,62.5468361977357,77.6963520581235,68.1603647015657,72.3965982754689
1122056,"반포본동","서초구",51.4728356166358,5.19877855086703,23.2128528560184,55.998748287861,62.7790383381699,61.6773221209368,43.876712712744,39.4712247550619,68.1603647015657,38.424714855519
1116067,"발산1동","강서구",67.6120082190505,33.8705799711397,40.9399254924442,46.7095855527002,43.7648218569906,46.1024434814579,53.3727237956277,48.7004855297555,58.7240967683992,48.0065281278126
1122062,"방배1동","서초구",64.4596061699601,51.8741902872347,68.6603436743445,49.8286648263627,50.9479703054362,57.8102717738062,48.7051929243797,54.8775498277787,58.7240967683992,60.7822791575373
1122063,"방배2동","서초구",72.6347783482623,50.4422394591252,54.4749502231731,47.3388972493741,45.4549744330955,31.1942976604496,46.6128514993376,54.1508363809525,58.7240967683992,52.9426137529335
1122064,"방배3동","서초구",73.3637059371229,46.4143096546393,47.7875758336179,48.947910309288,49.7859904093641,42.9021259527978,44.3595607339075,40.1979382018882,58.7240967683992,42.7800845247434
1122065,"방배4동","서초구",73.3094612418304,37.5277593937293,57.8565798584792,47.6889421772023,46.1944161851413,43.3021656438803,52.7289264340762,54.6595357937309,58.7240967683992,57.8786993780544
1122061,"방배본동","서초구",73.4994712666594,27.680425068821,44.3153781168833,49.4911743253058,49.574721337351,45.435710662987,49.0270916051555,52.9154235213478,58.7240967683992,56.7172674662613
1124057,"방이1동","송파구",56.5317281040882,41.8973678297695,44.9239569555046,53.7075769233432,50.9479703054362,47.0358694273171,41.1405739261503,46.7383592233246,58.7240967683992,48.0065281278126
1124058,"방이2동","송파구",56.4551376700908,68.7540059585483,72.5675439574835,47.6644227423682,47.0394924731937,44.7689778445162,50.6365850090341,63.8161252237418,58.7240967683992,60.2015632016407
1110055,"방학1동","도봉구",37.4374873178692,42.1692159165048,37.0058914423244,44.131070670503,45.2437053610824,34.5279617528039,53.050825114852,61.5633135385804,39.8515609020663,56.1365515103647
1110056,"방학2동","도봉구",38.1636378205109,43.0712507935542,28.7026965388425,44.8757340194996,46.7225888651741,47.4359091183996,49.1880409455433,42.8141066104627,39.8515609020663,40.457220701157
1110057,"방학3동","도봉구",38.5222853270281,36.5544616738376,34.8527410678134,44.7001310893788,43.9760909290037,48.5026816279529,43.2329153511925,38.5991686188704,39.8515609020663,39.5861467673122
1116070,"방화1동","강서구",45.7543749103425,44.999128496932,49.3872160269625,45.6016181423289,42.3915728889055,32.1277236063088,48.0613955628283,52.2613814192042,96.4691685010651,52.0715398190886
1116071,"방화2동","강서구",45.5727189915182,52.0343096290735,47.8138706405662,47.5382095253751,48.2014723692658,32.1277236063088,51.1194330301976,48.1917861169771,77.5966326347321,50.3293919513989
1116072,"방화3동","강서구",45.5727189915182,47.6941317671003,48.7229542793107,47.6317066087284,45.7718780411151,43.835551898657,39.5310805222717,36.1283428996611,68.1603647015657,36.9729249657776
1109060,"번1동","강북구",30.498843648529,51.8725861921691,52.6476683078445,46.8620205931567,47.8845687612462,44.1022450260453,50.1537369878705,48.6278141850729,30.4152929688998,49.458318017554
1109061,"번2동","강북구",30.5698857311625,41.5889813474813,33.5184472054757,48.557609784289,48.624010513292,46.1024434814579,41.1405739261503,35.5469721422001,30.4152929688998,36.9729249657776
1109062,"번3동","강북구",30.5768181051394,33.8107150784471,31.6200266779291,48.4911951967556,47.9902032972527,33.4611892432505,39.209181841496,35.1109440741043,30.4152929688998,36.9729249657776
1103070,"보광동","용산구",39.6950706174482,56.8353409772193,43.4926704944025,48.1918833835507,48.8352795853051,31.0609510967555,46.130003478174,41.5786937508581,30.4152929688998,38.7150728334673
1121052,"보라매동","관악구",49.5865438351669,61.9276518898468,55.7285374239885,47.5830927158978,45.3493398970889,48.3693350642588,53.050825114852,49.6452130106296,68.1603647015657,49.458318017554
1108061,"보문동","성북구",34.0066386842947,57.7204308456037,56.1541322194091,47.4404920582123,49.1521831933248,32.1277236063088,45.4862061166225,42.0873931636365,39.8515609020663,40.457220701157
1101055,"부암동","종로구",27.7112598869996,38.4458202250847,35.0537005731097,54.3380281514781,56.5466007137834,44.635631280822,40.6577259049868,43.7588340913369,30.4152929688998,51.2004658852438
1113071,"북가좌1동","서대문구",47.4325300777607,39.2046220337529,44.977109530061,48.0851711882259,46.9338579371872,33.861228934333,38.4044351395567,34.7475873506912,30.4152929688998,36.6825669878293
1113072,"북가좌2동","서대문구",47.1452862730578,45.5581545954516,43.2628601616842,44.809379447087,43.3422837129644,44.7689778445162,43.0719660108047,46.8837019126898,30.4152929688998,45.6836643042263
1113074,"북아현동","서대문구",38.3301085607005,54.0488240186533,50.2568464048027,47.639984923561,48.9409141213117,32.9278029884739,41.3015232665382,40.9246516487144,30.4152929688998,38.7150728334673
1112052,"불광1동","은평구",47.2276972530032,44.1088499331595,47.6511399182246,44.877678155723,42.497207424912,56.8768458279467,42.1062699684775,44.12219081475,39.8515609020663,42.4897265467951
1112072,"불광2동","은평구",47.2276972530032,47.4263817696052,40.5487944684462,45.7848330960438,44.1873600010168,34.2612686254156,51.4413317109734,51.1713112489648,39.8515609020663,45.1029483483297
1104055,"사근동","성동구",34.2421503861658,119.734104470682,76.3727027241822,47.0653723260774,53.800102777613,43.835551898657,43.876712712744,57.0576901682575,68.1603647015657,61.9437110693305
1120063,"사당1동","동작구",44.9128686632065,77.8209235116656,87.3828898425891,44.9465547747852,45.9831471131282,42.5020862617153,45.8081047973983,49.6452130106296,68.1603647015657,48.0065281278126
1120073,"사당2동","동작구",73.0188620352908,55.3795886798058,58.9048141187055,45.1059066901921,44.39862907303,46.6358297362346,52.0851290725248,51.6073393170605,87.0329005678986,50.9101079072955
1120065,"사당3동","동작구",50.6827517970701,50.5354788643666,55.4258144307541,45.5489620033183,45.7718780411151,43.835551898657,44.3595607339075,39.7619101337924,68.1603647015657,40.7475786791053
1120066,"사당4동","동작구",52.1490172387624,62.6574960867303,61.2161934415264,47.5796285794969,51.0536048414427,57.2768855190296,44.5205100742954,37.0003990358526,68.1603647015657,37.8439988996224
1120067,"사당5동","동작구",47.0170881928394,58.5409502153622,57.9528036726715,48.6490576402787,52.7437574175475,44.635631280822,40.335827224211,34.8202586953738,68.1603647015657,37.5536409216741
1101053,"사직동","종로구",32.8431889329226,30.9905059622576,50.069258353238,53.8002932342965,65.9480744183665,55.8100733183935,46.4519021589497,77.405666679393,68.1603647015657,72.9773142313655
1109073,"삼각산동","강북구",33.7229481979379,29.6984148970163,37.5515233249147,46.0893460073124,43.5535527849775,43.035472516492,40.9796245857625,36.92772769117,58.7240967683992,35.5211350760361
1108082,"삼선동","성북구",46.9170461334157,51.6987162018954,56.4405563715892,45.3906629802256,45.1380708250758,45.7024037903754,63.351582899675,62.3626983300893,49.2878288352327,56.1365515103647
1123058,"삼성1동","강남구",95.7593060540248,48.5232840698397,49.9987716789088,58.5835728523956,61.3001548340782,55.4100336273112,56.1088625822213,81.7659473603506,77.5966326347321,83.7205594154522
1123059,"삼성2동","강남구",92.5411390673436,42.8725212747543,68.3988779563467,49.3364090212392,47.2507615452068,46.2357900451521,46.6128514993376,56.9850188235749,77.5966326347321,55.5558355544681
1121082,"삼성동","관악구",62.599752298092,41.203630813077,30.7170378432697,47.7167567904208,44.7155326810496,57.1435389553353,55.1431665398941,41.6513650955407,39.8515609020663,36.392209009881
1109069,"삼양동","강북구",38.9706350412718,42.2315008026334,35.5879312831946,45.9076808644457,44.2929945370234,48.6360281916471,45.6471554570104,39.4712247550619,58.7240967683992,37.8439988996224
1124064,"삼전동","송파구",51.2699562093503,67.7880619715774,76.9595201060018,46.3386889978411,44.0817254650103,44.635631280822,45.1643074358468,50.9532972149169,30.4152929688998,51.2004658852438
1101054,"삼청동","종로구",93.6932047631518,30.9596382030438,39.8874248543,79.6827922444607,105.34975634881,44.9023244082104,45.8081047973983,52.2613814192042,39.8515609020663,65.42800680471
1111074,"상계10동","노원구",33.0571397762497,49.0311006523279,52.4625012674332,50.0116683346273,49.2578177293313,56.0767664457821,37.7606377780053,32.7854610442603,77.5966326347321,36.392209009881
1111065,"상계1동","노원구",37.2419852579994,41.7358511654405,41.4803654265932,45.3027550609381,42.8141110329317,42.1020465706328,52.2460784129127,54.8775498277787,77.5966326347321,52.0715398190886
1111066,"상계2동","노원구",31.816803123738,43.5676686721872,42.5967283168919,48.0614554946514,47.7789342252396,57.2768855190296,53.5336731360155,67.3770211131905,77.5966326347321,65.1376488267616
1111076,"상계3.4동","노원구",38.1217445230147,35.9204766854019,26.3128887433871,46.4147530028843,44.5042636090365,69.5447693788929,50.4756356686462,46.1569884658636,77.5966326347321,44.2318744144848
1111069,"상계5동","노원구",40.1745161413839,40.499092990502,34.6109753183739,46.7125588410416,44.2929945370234,56.8768458279467,47.5785475416647,45.284932329672,77.5966326347321,43.0704425026916
1111077,"상계6.7동","노원구",48.9721087915375,40.8278154811065,50.8198244338127,45.7084765057356,43.3422837129644,60.343856483995,49.3489902859312,51.8253533511084,77.5966326347321,48.2968861057609
1111072,"상계8동","노원구",33.0571397762497,54.7232407471339,59.2536570161997,47.6778679155675,44.7155326810496,55.1433404999226,40.6577259049868,36.6370423124395,77.5966326347321,37.5536409216741
1111073,"상계9동","노원구",33.0571397762497,39.5982896924731,40.0536187443772,48.2294758804349,46.0887816491348,33.1944961158622,39.209181841496,34.8929300400564,77.5966326347321,36.6825669878293
1120053,"상도1동","동작구",44.8092386522469,69.1671943612845,66.1440307906215,43.6666691869852,42.0746692808858,35.4613876986631,48.8661422647676,49.0638422531686,68.1603647015657,52.0715398190886
1120054,"상도2동","동작구",46.9030850576873,57.3191223578954,62.4265810711664,45.1039541090419,45.3493398970889,46.6358297362346,49.0270916051555,46.7383592233246,58.7240967683992,50.6197499293472
1120055,"상도3동","동작구",47.1723874918191,57.6264640844649,56.2106200819108,45.193001122872,45.1380708250758,32.261070170003,45.6471554570104,40.2706095465708,58.7240967683992,42.4897265467951
1120056,"상도4동","동작구",47.0704105778439,57.8818368946504,50.8084540207985,44.8174108393174,43.8704563929972,50.102840392283,42.2672193088654,40.7793089593492,58.7240967683992,42.1993685688468
1107059,"상봉1동","중랑구",51.862899261991,43.9335537283442,44.8901011690846,47.8023466647936,46.0887816491348,48.3693350642588,43.2329153511925,38.8898539976009,39.8515609020663,41.3282946350019
1107060,"상봉2동","중랑구",51.8361426156085,65.4592224551986,64.9727761895777,47.9156702908713,49.3634522653379,30.3942182782846,47.0956995205011,55.5315919299224,39.8515609020663,56.426909488313
1114074,"상암동","마포구",42.6057427587341,32.6335039118549,44.7019049819342,47.395393945277,46.8282234011806,31.8610304789205,47.7394968820526,61.3452995045325,30.4152929688998,62.2340690472788
1125052,"상일동","강동구",41.6407815830762,46.6645042674802,32.8252800614082,54.6401567497067,63.941018234242,42.3687396980211,41.6234219473139,42.0873931636365,39.8515609020663,41.0379366570536
1114076,"서강동","마포구",38.7082506996917,61.7051329430884,75.2360555913669,47.9501725491109,46.4056852571544,31.7276839152263,48.0613955628283,66.0689369089032,96.4691685010651,62.524427025227
1114066,"서교동","마포구",46.5007975678991,75.7860454778942,100.612682500991,46.8936215561817,48.8352795853051,31.5943373515322,76.8713274922552,171.878414766808,68.1603647015657,166.762941108663
1121066,"서림동","관악구",41.2009019505685,117.787763412549,63.6568059895562,46.6417071449373,45.2437053610824,48.2359885005646,45.003358095459,40.1252668572055,39.8515609020663,41.6186526129502
1103069,"서빙고동","용산구",39.8079497809609,28.4046486670485,34.2905707085618,51.1167578858437,53.0606610255672,59.8104702292184,42.1062699684775,35.8376575209306,39.8515609020663,37.2632829437259
1121064,"서원동","관악구",42.0806612155839,104.272931027428,80.0802237825913,47.0188812540891,46.1944161851413,48.3693350642588,44.6814594146832,48.991170908486,39.8515609020663,57.0076254442095
1122051,"서초1동","서초구",194.295305914516,50.7656101368781,63.1667742995488,48.4047347985731,47.7789342252396,46.3691366088463,51.4413317109734,55.7496059639703,96.4691685010651,65.42800680471
1122052,"서초2동","서초구",82.1097077737828,49.3843897850176,62.8450660572086,49.5615788786525,51.4761429854689,47.1692159910112,48.7051929243797,59.2378305087363,96.4691685010651,62.2340690472788
1122053,"서초3동","서초구",69.9187579501913,50.4945698850586,56.0177183007296,46.5037173141593,44.9268017530627,45.1690175355987,50.9584836898098,80.8212198794764,124.777972300564,88.0759290846765
1122054,"서초4동","서초구",66.1055495090706,26.0178639403813,40.152736417989,47.4126240933598,45.0324362890693,33.4611892432505,48.5442435839919,61.635984883263,96.4691685010651,62.8147850031753
1108085,"석관동","성북구",54.9013196713807,46.8223452467525,42.5785555967448,44.8780629078261,43.1310146409513,31.460990787838,53.6946224764034,57.5663895810359,39.8515609020663,45.6836643042263
1124063,"석촌동","송파구",53.9837454206241,66.6136294666197,72.2777930137192,46.2666266076064,44.2929945370234,43.835551898657,49.9927876474826,56.767004789527,39.8515609020663,56.1365515103647
1125065,"성내1동","강동구",51.305001302371,48.820627453794,54.5260403886128,48.3981436201192,48.624010513292,44.1022450260453,44.8424087550711,51.0259685595995,39.8515609020663,52.9426137529335
1125066,"성내2동","강동구",50.3806808229678,60.7403643721007,55.8614973952507,46.1533650033981,45.4549744330955,32.9278029884739,46.7738008397254,53.9328223469046,39.8515609020663,53.2329717308818
1125067,"성내3동","강동구",51.5745571658217,58.3636168218369,53.2326941158114,47.0721826754831,46.8282234011806,44.7689778445162,51.7632303917491,61.5633135385804,39.8515609020663,63.1051429811236
1108081,"성북동","성북구",52.2496433117115,44.0162181283563,55.356157949938,47.4454183395079,49.574721337351,32.6611098610855,46.6128514993376,49.0638422531686,30.4152929688998,51.490823863192
1114072,"성산1동","마포구",55.4773358038587,53.118916531029,60.7229431828405,49.4127130045732,47.7789342252396,45.435710662987,45.9690541377861,43.6134914019716,58.7240967683992,43.0704425026916
1114073,"성산2동","마포구",55.3046209957459,42.5478408898063,48.2640702663324,45.7706230533864,42.7084764969251,48.1026419368705,54.8212678591184,47.247058636103,58.7240967683992,44.2318744144848
1104065,"성수1가1동","성동구",56.6637893831912,55.9812138409471,51.0131844335339,46.5736166376683,50.3141630893968,32.1277236063088,41.1405739261503,40.1252668572055,49.2878288352327,40.1668627232088
1104066,"성수1가2동","성동구",56.5332238707906,63.3382883637669,60.3658535968329,46.810153644676,51.0536048414427,52.9031182298606,43.5548140319682,51.4619966276953,49.2878288352327,54.9751195985715
1104067,"성수2가1동","성동구",38.7082506996917,54.0827162791551,44.1420892904033,46.0515906052219,49.2578177293313,46.2357900451521,50.7975343494219,52.8427521766652,39.8515609020663,48.0065281278126
1104068,"성수2가3동","성동구",25.3945604891258,61.6596521824792,56.6928784355449,48.2336302785059,57.4973115378424,56.0767664457821,50.3146863282583,56.6943334448444,39.8515609020663,60.7822791575373
1121079,"성현동","관악구",39.4413834205378,37.5800018275146,38.7946706466894,47.0620845330086,44.0817254650103,61.6773221209368,42.1062699684775,37.0730703805352,68.1603647015657,40.457220701157
