"날짜","도시","노선번호","지하철역ID","지하철역명","승차승객수","하차승객수","시도","구군","동면","나머지주소"
"2016-06-01 00:00:00","서울","안산선","1759","안산","552818","505419","경기도","안산시","단원구","원곡동 325-12 안산역"
"2016-06-01 00:00:00","서울","안산선","1760","신길온천","56508","52120","경기도","안산시","단원구","신길동 216-2 신길온천역사"
"2016-06-01 00:00:00","서울","안산선","1761","정왕","299265","315819","경기도","시흥시","정왕동","2325-12 정왕역"
"2016-06-01 00:00:00","서울","안산선","1762","오이도","265173","256287","경기도","시흥시","정왕동","878"
"2016-06-01 00:00:00","서울","안산선","1763","수리산","147930","117894","경기도","군포시","산본동","1231-1 수리산역"
"2016-06-01 00:00:00","서울","과천선","1450","선바위","279585","237435","경기도","과천시","과천동","355 선바위역"
"2016-06-01 00:00:00","서울","과천선","1451","경마공원","233473","239695","경기도","과천시","과천동","654 경마공원역"
"2016-06-01 00:00:00","서울","과천선","1452","대공원","212036","222702","경기도","과천시","과천동","727-1 대공원역"
"2016-06-01 00:00:00","서울","과천선","1453","과천","166750","143878","경기도","과천시","별양동","2 과천역"
"2016-06-01 00:00:00","서울","과천선","1454","정부과천청사","374718","368524","경기도","과천시","별양동","1 정부과천청사역"
"2016-06-01 00:00:00","서울","과천선","1455","인덕원","778631","775947","경기도","안양시","동안구","관양동 1563 인덕원역"
"2016-06-01 00:00:00","서울","과천선","1456","평촌","481216","476170","경기도","안양시","동안구","관양동 1608-1 평촌역"
"2016-06-01 00:00:00","서울","과천선","1457","범계","940436","933273","경기도","안양시","동안구","호계동 1039-2 범계역"
"2016-06-01 00:00:00","서울","분당선","1024","한티","434044","454358","서울특별시","강남구","대치동","1011-28 한티역"
"2016-06-01 00:00:00","서울","분당선","1026","구룡","66977","64758","서울특별시","강남구","개포동","175-3 구룡역"
"2016-06-01 00:00:00","서울","분당선","1027","개포동","112388","114739","서울특별시","강남구","개포동","195 개포동역"
"2016-06-01 00:00:00","서울","분당선","1028","대모산입구","117961","105769","서울특별시","강남구","일원동","700-1 대모산입구역"
"2016-06-01 00:00:00","서울","분당선","1031","복정","4","0","서울특별시","송파구","장지동","596-21 복정역"
"2016-06-01 00:00:00","서울","분당선","1847","서울숲","203052","198615","서울특별시","성동구","성수동1가","656-436 서울숲역"
"2016-06-01 00:00:00","서울","분당선","1848","압구정로데오","444521","501761","서울특별시","강남구","압구정동","495 압구정로데오역"
"2016-06-01 00:00:00","서울","분당선","1849","강남구청","260001","303300","서울특별시","강남구","삼성동","111-44 강남구청역"
"2016-06-01 00:00:00","서울","분당선","1850","선정릉","240317","268624","서울특별시","강남구","삼성동","111-114 선정릉역"
"2016-06-01 00:00:00","서울","분당선","1851","가천대","304373","344076","경기도","성남시","수정구","태평동 7131 가천대역"
"2016-06-01 00:00:00","서울","분당선","1852","태평","450921","435275","경기도","성남시","수정구","수진동 4808 태평역"
"2016-06-01 00:00:00","서울","분당선","1853","모란","761953","730537","경기도","성남시","수정구","수진동 4518 모란역"
"2016-06-01 00:00:00","서울","분당선","1854","야탑","859613","899458","경기도","성남시","분당구","성남대로 지하 903번"
"2016-06-01 00:00:00","서울","분당선","1855","서현","791977","821847","경기도","성남시","분당구","서현동 263 서현역"
"2016-06-01 00:00:00","서울","분당선","1856","수내","416596","417460","경기도","성남시","분당구","수내동 14 수내역"
"2016-06-01 00:00:00","서울","분당선","1857","정자","507700","549894","경기도","성남시","분당구","정자동 95-1 정자역"
"2016-06-01 00:00:00","서울","분당선","1858","미금","603855","645988","경기도","성남시","분당구","금곡동 222 미금역"
"2016-06-01 00:00:00","서울","분당선","1859","오리","455875","381060","경기도","성남시","분당구","구미동 197-1 오리역"
"2016-06-01 00:00:00","서울","분당선","1860","이매","164508","154279","경기도","성남시","분당구","이매동 129-1 이매역"
"2016-06-01 00:00:00","서울","분당선","1861","보정","89917","73263","경기도","용인시","기흥구","보정동 1285 보정역"
"2016-06-01 00:00:00","서울","분당선","1862","죽전","521044","574996","경기도","용인시","수지구","죽전동 1289 (주)신세계백화점경기점"
"2016-06-01 00:00:00","서울","분당선","1863","구성","159040","155897","경기도","용인시","기흥구","마북동 460-3 구성역"
"2016-06-01 00:00:00","서울","분당선","1864","신갈","139988","134054","경기도","용인시","기흥구","신갈동 167 신갈역"
"2016-06-01 00:00:00","서울","분당선","1865","기흥","244062","234086","경기도","용인시","기흥구","구갈동 227-25 기흥역"
"2016-06-01 00:00:00","서울","분당선","1866","상갈","162304","152626","경기도","용인시","기흥구","상갈동 227-3 상갈역"
"2016-06-01 00:00:00","서울","분당선","1867","청명","129748","120172","경기도","수원시","영통구","영통동 1055 청명역"
"2016-06-01 00:00:00","서울","분당선","1868","영통","272754","280097","경기도","수원시","영통구","영통동 1055 영통역"
"2016-06-01 00:00:00","서울","분당선","1869","망포","371027","338725","경기도","수원시","영통구","영통동 1069 망포역"
"2016-06-01 00:00:00","서울","분당선","1870","매탄권선","134635","124795","경기도","수원시","영통구","매탄동 687-4 매탄권선역"
"2016-06-01 00:00:00","서울","분당선","1871","수원시청","319936","356847","경기도","수원시","권선구","권선동 1122 수원시청역"
"2016-06-01 00:00:00","서울","분당선","1872","매교","87027","84428","경기도","수원시","팔달구","매교동 283 매교역"
"2016-06-01 00:00:00","서울","일산선","1950","삼송","401918","383182","경기도","고양시","덕양구","삼송동 18-5 삼송역"
"2016-06-01 00:00:00","서울","일산선","1951","원당","385611","366335","경기도","고양시","덕양구","성사동 410-7 원당역"
"2016-06-01 00:00:00","서울","일산선","1952","화정","615116","636042","경기도","고양시","덕양구","화정동 1098 화정역"
"2016-06-01 00:00:00","서울","일산선","1953","대곡","49890","37786","경기도","고양시","덕양구","대장동 420-1 대곡역"
"2016-06-01 00:00:00","서울","일산선","1954","백석","337916","329421","경기도","고양시","일산동구","백석동 1538 백석역"
"2016-06-01 00:00:00","서울","일산선","1955","마두","253888","269997","경기도","고양시","일산동구","마두동 765-1 마두역"
"2016-06-01 00:00:00","서울","일산선","1956","정발산","277475","294059","경기도","고양시","일산동구","마두동 1123 정발산역"
"2016-06-01 00:00:00","서울","일산선","1957","주엽","298223","300344","경기도","고양시","일산서구","주엽동 166-7 주엽역"
"2016-06-01 00:00:00","서울","일산선","1958","대화","464520","371104","경기도","고양시","일산서구","대화동 2221 대화역"
"2016-06-01 00:00:00","서울","중앙선","1015","회기","936999","913132","서울특별시","동대문구","휘경동","317-101 회기역사"
"2016-06-01 00:00:00","서울","중앙선","1201","중랑","193516","181347","서울특별시","중랑구","중화동","73-7 중랑역사"
"2016-06-01 00:00:00","서울","중앙선","1202","상봉","182398","178152","서울특별시","중랑구","망우로","지하297"
"2016-06-01 00:00:00","서울","중앙선","1203","망우","265085","259375","서울특별시","중랑구","상봉동","172"
"2016-06-01 00:00:00","서울","중앙선","1204","양원","66345","69418","서울특별시","중랑구","망우동","269-5 양원역사"
"2016-06-01 00:00:00","서울","중앙선","1205","구리","425531","445557","경기도","구리시","인창동","244-2 구리역사"
"2016-06-01 00:00:00","서울","중앙선","1206","도농","290222","255043","경기도","남양주시","도농동","56-1 도농역"
"2016-06-01 00:00:00","서울","중앙선","1207","양정","28821","24749","경기도","남양주시","이패동","398-32 양정역"
"2016-06-01 00:00:00","서울","중앙선","1208","덕소","204942","206667","경기도","남양주시","와부읍","덕소리 590-17 덕소역"
"2016-06-01 00:00:00","서울","중앙선","1209","도심","85453","71583","경기도","남양주시","와부읍","도곡리 1024-2 도심역"
"2016-06-01 00:00:00","서울","중앙선","1210","팔당","29467","28236","경기도","남양주시","와부읍","팔당리 361 팔당역"
"2016-06-01 00:00:00","서울","중앙선","1211","운길산","45149","42264","경기도","남양주시","조안면","진중리 229-1 운길산역"
"2016-06-01 00:00:00","서울","중앙선","1212","양수","72732","72582","경기도","양평군","양서면","용담리 255-2"
"2016-06-01 00:00:00","서울","중앙선","1213","신원","9568","7384","경기도","양평군","양서면","신원역길 5-3"
"2016-06-01 00:00:00","서울","중앙선","1214","국수","30541","29193","경기도","양평군","양서면","국수리 258-25 국수역"
"2016-06-01 00:00:00","서울","중앙선","1215","아신","29090","28769","경기도","양평군","옥천면","아신역1길 23-3"
"2016-06-01 00:00:00","서울","중앙선","1216","오빈","11438","11350","경기도","양평군","옥천면","오빈리"
"2016-06-01 00:00:00","서울","중앙선","1217","양평","123917","124414","서울특별시","영등포구","양평동2가","33-79 양평역"
"2016-06-01 00:00:00","서울","중앙선","1218","원덕","14397","13605","경기도","양평군","양평읍","원덕흑천길 136"
"2016-06-01 00:00:00","서울","중앙선","1219","용문","110196","108409","경기도","양평군","용문면","다문리 736-13"
"2016-06-01 00:00:00","서울","장항선","1401","봉명","42993","42433","충청남도","천안시","동남구","봉명동 20-2 봉명역"
"2016-06-01 00:00:00","서울","장항선","1402","쌍용동","89033","82002","충청남도","천안시","서북구","쌍용동 426-3 쌍용역"
"2016-06-01 00:00:00","서울","장항선","1403","아산","79369","70066","충청남도","아산시","배방읍","장재리 268 아산역사"
"2016-06-01 00:00:00","서울","장항선","1405","배방","31989","30942","충청남도","아산시","배방읍","구령리 148-2 배방역"
"2016-06-01 00:00:00","서울","장항선","1407","온양온천","149473","151933","충청남도","아산시","온천동","56-9 온양온천역"
"2016-06-01 00:00:00","서울","장항선","1408","신창","63727","60405","충청남도","아산시","신창면","행목리 346-49 신창역"
"2016-06-01 00:00:00","서울","경의선","1262","공덕","63836","68947","서울특별시","마포구","공덕동","423-29 공덕역"
"2016-06-01 00:00:00","서울","경의선","1263","서강대","70517","70922","서울특별시","마포구","노고산동","112-5 서강대역"
"2016-06-01 00:00:00","서울","경의선","1265","가좌","139566","126945","서울특별시","서대문구","남가좌동","293-64 가좌역"
"2016-06-01 00:00:00","서울","경의선","1266","디지털미디어시티","73873","68906","서울특별시","은평구","증산동","223-25 6호선 디지털미디어시티역"
